DateId,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,88,31,82,19,839,214.6260556667596,139.82485970898733,484.54908462425306
20240728,50,31,10,6,830,234.34205500377809,408.52831048642065,187.12963450980124
20240728,77,31,31,8,823,124.3288689294725,338.6650691183219,360.0060619522056
20240728,68,31,18,8,748,245.57063875245538,284.39470549442376,218.0346557531209
20240728,5,31,90,17,866,99.71196369482068,266.42389089143165,499.8641454137477
20240728,6,31,72,9,785,390.56695960699255,119.71740099455872,274.71563939844873
20240728,25,31,80,4,576,228.6753210715804,161.17882111595003,186.14585781246956
20240728,28,31,71,8,568,237.78990424910398,55.814092342581624,274.3960034083144
20240728,87,31,82,7,424,36.109623996905505,28.745146214448614,359.1452297886459
20240728,16,31,2,7,283,55.8761761050189,72.57411760708037,154.54970628790073
20240728,80,31,94,5,270,21.77101560825562,39.09375172710431,209.13523266464006
20240728,47,31,70,1,248,36.89048092153184,67.56524151387453,143.54427756459364
20240728,55,31,51,13,452,38.14811907029064,193.70433114607036,220.147549783639
20240728,74,31,7,12,504,205.64186959910177,62.792492759925366,235.56563764097285
20240728,5,31,36,7,922,26.62279869766135,259.2832524431133,636.0939488592253
20240728,72,31,37,18,910,145.8248680868454,70.9531856090563,693.2219463040983
20240728,38,31,86,20,953,155.22430649660086,434.91119135187097,362.8645021515282
20240728,85,31,81,9,553,119.0499516306649,258.40640956740856,175.54363880192653
20240728,53,31,85,9,304,24.774458634640837,49.117632808448235,230.10790855691093
20240728,26,31,44,4,711,33.085885706586375,232.89061136575967,445.02350292765396
20240728,18,31,58,5,468,133.71219351903764,54.421374913597674,279.86643156736466
20240728,6,31,11,10,640,283.7505433403788,310.2210904434825,46.02836621613869
20240728,4,31,50,4,256,12.751141945171971,77.25956164731458,165.98929640751345
20240728,99,31,55,11,703,179.426263723542,196.7412949644654,326.8324413119926
20240728,44,31,58,4,366,168.83446535968238,82.13759881006548,115.02793583025215
20240728,62,31,86,7,214,49.35212509844984,85.91769678226255,78.73017811928761
20240728,96,31,43,19,248,90.09017221161805,72.4855846812415,85.42424310714046
20240728,89,31,24,3,163,32.49121600393915,15.88564028860997,114.62314370745088
20240728,88,31,69,1,116,22.389725255254522,30.58174450442603,63.02853024031945
20240728,82,31,61,20,269,53.153132871709005,130.60702248478466,85.23984464350633
20240728,85,31,10,4,368,119.92090536788471,119.03778888293684,129.04130574917843
20240728,3,31,68,15,417,46.98290434204891,112.67811935898553,257.3389762989656
20240728,53,31,53,7,207,52.957249776194786,87.31819215527032,66.72455806853489
20240728,66,31,69,20,363,88.54363644268824,125.02132258201567,149.4350409752961
20240728,27,31,66,14,585,215.28026472304123,163.05863119345116,206.6611040835076
20240728,9,31,5,17,380,188.71025793811188,84.72790113707403,106.56184092481408
20240728,38,31,5,11,680,272.06364459304837,216.2636966943256,191.672658712626
20240728,8,31,80,16,316,121.64524642402091,114.01502231293209,80.33973126304699
20240728,94,31,53,14,709,37.06838575311279,179.72442040375444,492.20719384313276
20240728,14,31,83,4,603,49.558349884975705,51.41616806572999,502.0254820492943
20240728,91,31,60,3,510,74.0742074482288,28.974848595207092,406.9509439565641
20240728,100,31,51,15,287,67.43143672722593,45.37713519274537,174.1914280800287
20240728,67,31,68,19,901,115.75682088644096,414.7554284410095,370.4877506725495
20240728,58,31,21,11,760,320.2661612283121,89.69392297333557,350.0399157983523
20240728,53,31,43,6,514,194.36591222222006,198.0841474516054,121.54994032617458
20240728,18,31,68,17,514,250.89972439840255,147.6605865922884,115.43968900930906
20240728,91,31,77,10,611,200.3996772679252,131.55142922032482,279.04889351174995
20240728,37,31,29,11,955,221.20374014481865,51.778707477305886,682.0175523778755
20240728,97,31,37,18,588,28.577897688443514,190.8586889417645,368.563413369792
20240728,24,31,45,1,836,89.72390928714636,122.02993864936155,624.2461520634921
20240728,49,31,33,19,328,24.08675257150277,142.08197678619823,161.831270642299
20240728,67,31,43,10,121,16.776819888558954,22.951705029772167,81.27147508166888
20240728,84,31,58,6,465,87.95576855463513,86.82462122237988,290.219610222985
20240728,51,31,57,3,707,41.50700552404881,315.0774035883394,350.4155908876118
20240728,74,31,63,7,875,265.31621084823985,133.72395375733595,475.9598353944242
20240728,80,31,85,8,786,327.5376689453781,41.58897721586695,416.87335383875495
20240728,75,31,29,16,307,109.90594705723889,102.36790547423858,94.72614746852253
20240728,7,31,8,4,187,39.14290191925765,47.00337758351228,100.85372049723006
