DateId,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,10,55,81,11,283,14.690905341535583,119.64909629095449,148.65999836750993
20240728,8,55,33,2,591,229.67591058607852,113.73400426518913,247.59008514873233
20240728,28,55,40,1,924,384.85378494158664,436.75974193355626,102.38647312485705
20240728,90,55,71,19,830,54.41882137725679,51.69161185043539,723.8895667723078
20240728,92,55,79,3,142,59.696886049530136,61.75745577434885,20.54565817612101
20240728,92,55,80,17,966,21.520078861762762,93.88533356375102,850.5945875744862
20240728,39,55,99,3,538,227.80269003675937,237.30301995165118,72.89429001158942
20240728,32,55,65,20,974,360.0889999664834,354.02031737317384,259.8906826603427
20240728,45,55,41,13,805,19.955488585865222,388.09165399431714,396.95285741981763
20240728,98,55,8,12,499,163.41586138575397,215.8555387135618,119.72859990068423
20240728,88,55,26,1,158,75.08789205726421,73.382647268667,9.529460674068787
20240728,35,55,60,5,894,24.859513229179885,237.66225970198178,631.4782270688384
20240728,18,55,49,6,547,21.449210729664575,171.62150519789503,353.9292840724404
20240728,96,55,19,8,573,248.19894757242952,245.77897075425125,79.02208167331924
20240728,22,55,76,7,695,34.654298730780276,190.0441470623016,470.3015542069181
20240728,58,55,61,7,818,224.2120418556623,234.43133530451198,359.3566228398257
20240728,69,55,68,13,141,67.07662936508807,55.09119707052699,18.832173564384945
20240728,14,55,19,4,535,144.74963833420003,246.81701400003243,143.43334766576754
20240728,8,55,15,12,996,112.3017823254316,178.12848971971349,705.5697279548549
20240728,52,55,11,2,339,37.012458469306694,118.74091915010885,183.24662238058445
20240728,21,55,70,12,978,49.43597667129186,332.5751883663084,595.9888349623998
20240728,49,55,63,3,493,26.196146035062963,123.03703377824272,343.7668201866943
20240728,62,55,28,7,488,121.48759691526375,224.55667929315473,141.95572379158153
20240728,71,55,82,13,521,36.684171817521005,45.42884272688572,438.8869854555933
20240728,12,55,16,10,532,222.59637505138872,195.95564900489148,113.44797594371983
20240728,76,55,23,3,676,212.3408773249971,300.4496930043022,163.20942967070073
20240728,28,55,15,5,386,182.65763933822967,36.25011576163594,167.0922449001344
20240728,60,55,65,11,923,69.20006921228219,310.31165486562355,543.4882759220943
20240728,95,55,25,12,492,39.59358110850028,69.88298844796917,382.5234304435305
20240728,35,55,44,15,859,210.69062120708818,102.14167154888455,546.1677072440273
20240728,39,55,32,18,308,103.47758874924276,137.63078377848007,66.89162747227718
20240728,62,55,61,11,945,420.7857360914197,68.75875333669642,455.45551057188385
20240728,23,55,93,10,236,101.65576759421869,14.734798441570677,119.60943396421064
20240728,92,55,97,13,202,71.92361015263076,26.188202205064034,103.88818764230521
20240728,81,55,5,15,420,192.31480441085114,103.10312540400099,124.58207018514787
20240728,89,55,90,16,721,175.71775065431552,230.35512824784374,314.92712109784077
20240728,90,55,21,11,244,94.28514383771804,55.31860944650614,94.39624671577582
20240728,99,55,69,10,405,127.2437062552573,61.68793585734118,216.06835788740153
20240728,10,55,86,4,236,33.85054115608771,92.15313123421026,109.99632760970204
20240728,36,55,20,13,768,110.12691712992651,199.3059161232835,458.56716674679
20240728,69,55,48,20,845,192.3625842409652,47.820853309225384,604.8165624498095
20240728,35,55,88,5,970,94.47952396528198,99.2790946706972,776.2413813640208
20240728,84,55,35,11,724,223.23810320885693,327.7466208813732,173.0152759097699
20240728,19,55,34,16,383,70.15864422954081,180.42853495194404,132.41282081851514
20240728,88,55,34,12,921,40.55393380841863,317.05725162705824,563.3888145645232
20240728,25,55,84,14,554,198.48988232917543,186.62292886934873,168.88718880147587
20240728,71,55,35,7,989,315.86380049518414,198.9121086108037,474.2240908940122
20240728,18,55,100,12,854,341.88528244411515,201.00298969118836,311.1117278646965
20240728,70,55,28,12,443,24.65801132979452,66.26815025158444,352.07383841862105
20240728,97,55,38,15,343,171.12163488896033,168.7324612603648,3.1459038506748698
20240728,46,55,93,17,720,35.0357049036696,64.62241287333416,620.3418822229962
20240728,15,55,44,5,969,415.6855247159522,57.153980325815866,496.1604949582319
20240728,56,55,55,15,241,68.35690850434246,32.669551296567064,139.97354019909048
20240728,48,55,37,14,512,21.164718629764728,174.00233037108433,316.83295099915097
20240728,78,55,29,18,986,204.6492468758984,183.63775748343087,597.7129956406707
20240728,15,55,21,17,156,57.59326985301304,75.15106369377506,23.255666453211916
20240728,12,55,58,11,658,100.01457896188752,224.91952662349988,333.0658944146126
20240728,62,55,40,13,708,104.23178287082058,312.4029187469422,291.36529838223726
20240728,33,55,52,10,503,52.49220410242606,199.84590642309445,250.6618894744795
20240728,80,55,32,16,844,31.138595866420847,317.1691323950592,495.69227173851993
20240728,26,55,40,11,653,123.32056596806432,90.0762478474389,439.6031861844968
