DateId,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,91,86,49,16,547,27.69785872071174,215.35906226909927,303.94307901018897
20240728,92,86,6,3,685,166.02351770801843,40.97993417197219,477.9965481200094
20240728,99,86,72,4,355,89.75891520545551,169.6493679748649,95.59171681967962
20240728,17,86,70,18,643,265.43046151289167,114.74472499007733,262.824813497031
20240728,9,86,99,6,438,113.06808000656184,154.7517706416809,170.18014935175722
20240728,78,86,77,19,517,254.70385987481544,89.0070917071802,173.28904841800437
20240728,41,86,4,18,326,27.552824636199006,158.58284172913147,139.86433363466952
20240728,8,86,26,6,833,233.49958199775895,406.6012247822502,192.89919321999082
20240728,67,86,71,18,913,183.41037976182452,63.90952654197399,665.6800936962015
20240728,63,86,13,6,718,276.1764063559238,125.78697087023608,316.0366227738401
20240728,49,86,93,6,1000,442.1514586660389,499.5332857095306,58.315255624430506
20240728,94,86,1,9,695,203.93067605396726,52.7327734704589,438.33655047557386
20240728,83,86,42,10,866,416.70002968688465,294.633381995062,154.6665883180533
20240728,6,86,2,13,576,244.6738078046879,252.9260894226782,78.40010277263389
20240728,31,86,5,8,755,42.34575889031903,124.15068555380128,588.5035555558798
20240728,44,86,31,7,948,205.86953064095667,415.21791598553506,326.9125533735082
20240728,80,86,20,20,748,340.5637313456439,152.48837208687348,254.94789656748264
20240728,37,86,50,4,701,170.0977222704691,227.61216252377724,303.29011520575364
20240728,67,86,93,4,366,81.82368753452158,86.66389002665582,197.5124224388226
20240728,30,86,9,9,258,45.78408377934021,37.53973797665689,174.6761782440029
20240728,38,86,46,16,703,191.38212858575707,189.29848526790795,322.319386146335
20240728,88,86,13,20,278,68.89412520771039,73.61964120125974,135.48623359102987
20240728,60,86,12,10,956,135.49691854690784,239.51784477224888,580.9852366808433
20240728,43,86,59,15,837,349.98784584286335,109.21165193748416,377.80050221965246
20240728,88,86,74,17,110,36.0569140315026,6.202552754991674,67.74053321350573
20240728,50,86,23,6,759,319.1985487843368,217.37124376472454,222.4302074509386
20240728,25,86,96,15,890,281.977162340769,156.2506679312144,451.7721697280166
20240728,34,86,37,11,865,151.11593059993467,366.5602202625334,347.32384913753197
20240728,38,86,47,11,276,120.55478407594757,132.73113008870533,22.714085835347106
20240728,82,86,4,10,278,124.5704833917658,106.05005632955798,47.37946027867622
20240728,52,86,5,4,555,201.70419077133087,74.15070398113848,279.14510524753064
20240728,82,86,80,2,871,54.01190790544658,392.70600566999167,424.2820864245617
20240728,90,86,67,6,581,218.22613126108513,105.23463107359551,257.5392376653194
20240728,64,86,55,9,628,223.80766445746244,121.02076350414214,283.1715720383954
20240728,39,86,71,11,156,7.795467389702999,71.1153855431109,77.0891470671861
20240728,56,86,25,8,573,148.26325627245075,127.02703773154481,297.70970599600446
20240728,68,86,44,8,825,192.82307254584504,97.05500508565521,535.1219223684998
20240728,54,86,86,9,869,148.22023507642072,292.29441838727286,428.48534653630645
20240728,98,86,16,1,566,178.88810885742328,205.202462507208,181.90942863536873
20240728,28,86,44,7,308,57.58332780418178,84.73470107051351,165.6819711253047
20240728,81,86,33,3,807,384.1156384028288,374.9872291752767,47.897132421894526
20240728,93,86,17,6,991,167.27416252505955,115.21123028969927,708.5146071852412
20240728,20,86,44,19,158,67.66844755506159,75.73120890974448,14.600343535193929
20240728,100,86,67,15,946,310.870074382648,115.77907833642094,519.350847280931
20240728,87,86,5,3,937,161.29067493365707,344.64679597288904,431.0625290934539
20240728,25,86,94,11,776,181.9073694991932,221.8286364845208,372.263994016286
20240728,48,86,98,15,488,147.511192628997,87.11227050973127,253.37653686127172
20240728,15,86,22,18,283,35.05644328919507,49.760580153583064,198.18297655722188
20240728,66,86,70,6,894,319.1383705613671,209.26115394672055,365.60047549191233
20240728,18,86,64,10,171,44.21020343706596,74.23900533428393,52.55079122865011
20240728,12,86,69,16,358,39.67833761323161,65.48115771561666,252.84050467115173
20240728,67,86,2,10,824,216.05375802042835,48.57474293175697,559.3714990478147
20240728,99,86,3,9,263,48.60303757124703,88.42643798260728,125.9705244461457
20240728,41,86,46,14,767,138.06346365219898,332.73780567951303,296.198730668288
20240728,17,86,23,11,622,61.56913311526714,49.92580239090285,510.50506449383
20240728,32,86,53,3,925,171.65460918448284,283.82425040814417,469.52114040737297
20240728,47,86,9,19,195,45.573434421327654,84.38290433412789,65.04366124454447
20240728,17,86,28,17,808,78.42686401135256,186.20578414488733,543.3673518437602
20240728,67,86,97,5,629,151.91778290890784,219.9373629540326,257.14485413705955
20240728,5,86,97,4,996,419.89633253182654,179.45720255223304,396.64646491594044
20240728,31,86,45,19,984,292.8742611702394,376.7838753934177,314.3418634363429
20240728,51,86,80,4,728,128.28298982056873,136.77023574428313,462.94677443514814
20240728,41,86,19,13,614,144.8991878187574,131.80834060609737,337.2924715751452
20240728,40,86,3,9,356,128.30230812822825,32.35065181286405,195.3470400589077
20240728,46,86,92,15,297,95.61801360034113,140.87878607231465,60.50320032734422
20240728,10,86,1,15,286,112.64622259136455,100.514160829718,72.83961657891746
20240728,55,86,83,5,993,248.77929214259328,200.64385953619586,543.5768483212108
20240728,98,86,40,2,103,25.401558553547446,18.890808779584837,58.70763266686772
20240728,33,86,52,3,997,35.671925787270276,72.38572455086849,888.9423496618613
20240728,30,86,62,19,770,194.89970181182514,312.07388035014066,263.0264178380342
20240728,35,86,59,4,418,119.760302180658,55.708370676074466,242.53132714326753
20240728,32,86,88,20,386,41.833001483278444,107.99904228275574,236.1679562339658
20240728,85,86,80,3,859,326.1292387832302,287.10882124220416,245.76193997456562
20240728,49,86,19,17,712,330.7067613868421,157.06467865455238,224.2285599586055
20240728,82,86,5,12,665,74.33909742390186,103.99408631753937,486.66681625855875
20240728,58,86,39,9,576,68.98542526512759,74.68775281223073,432.32682192264167
20240728,33,86,20,11,962,160.6006498454869,287.5057783652965,513.8935717892166
20240728,35,86,38,1,284,40.62200200928012,139.48195494812217,103.89604304259771
20240728,27,86,62,10,489,78.04105267676205,34.82705494698073,376.1318923762572
20240728,85,86,86,20,486,132.15739404052712,96.47001458556205,257.37259137391084
20240728,72,86,71,6,519,159.09713723570405,123.430319003476,236.47254376081992
20240728,77,86,34,3,721,217.5245444822545,116.31869325503081,387.15676226271466
20240728,85,86,30,10,971,402.9827169211863,382.6500023789417,185.36728069987203
20240728,61,86,50,4,420,45.1294106723854,126.16918556985569,248.70140375775892
20240728,14,86,33,16,204,31.372046391984778,36.47094594883842,136.1570076591768
20240728,14,86,58,9,119,7.862762279770397,58.232653291034815,52.904584429194784
20240728,47,86,100,1,291,130.05173947396042,92.02653783354624,68.92172269249335
20240728,17,86,57,18,142,28.37891867623603,19.454964933498943,94.16611639026503
20240728,13,86,45,8,412,19.55029478872881,70.59556063938807,321.8541445718831
20240728,37,86,44,11,397,176.0755797527615,108.67623151435777,112.24818873288075
20240728,18,86,99,17,265,83.42502211547465,91.30268825348125,90.27228963104409
20240728,81,86,3,4,421,178.02888229912642,199.44683230456718,43.52428539630637
20240728,66,86,68,17,244,84.66140376978194,41.94295253868144,117.39564369153662
20240728,39,86,87,13,703,90.24883717316683,327.3531712368903,285.3979915899429
20240728,67,86,41,19,689,168.52703724824298,122.79172164816974,397.6812411035873
20240728,81,86,48,11,675,111.34777085302197,111.37564298190301,452.276586165075
20240728,93,86,87,11,977,119.2431307635957,125.48655336298472,732.2703158734196
20240728,53,86,9,9,279,88.18625309391902,72.09689171784078,118.7168551882402
20240728,6,86,47,2,728,37.66012156603544,152.3821144328026,537.9577640011619
20240728,38,86,78,2,437,156.27640817129063,211.86115170781477,68.86244012089458
20240728,54,86,78,10,532,82.7642132762014,132.95090556700958,316.284881156789
20240728,92,86,58,17,797,95.23365459157635,58.02250951461899,643.7438358938047
20240728,43,86,66,4,162,73.40664603864647,37.2791083102281,51.31424565112543
20240728,43,86,8,11,983,48.38089821217986,172.34998649516606,762.2691152926541
20240728,9,86,53,19,960,354.0580251101407,219.04524190753935,386.8967329823199
20240728,41,86,47,8,583,61.181843184436126,227.68761397682496,294.1305428387389
20240728,19,86,8,2,369,116.07555000939642,44.610303320798515,208.31414666980507
20240728,44,86,7,20,393,35.80320843767906,69.510893517423,287.68589804489795
20240728,46,86,87,3,400,32.77021290134737,72.88232602493822,294.3474610737144
20240728,60,86,17,12,194,66.85233448442361,18.479062197973743,108.66860331760265
20240728,44,86,30,20,890,374.6476621568032,372.3994243010884,142.95291354210838
20240728,44,86,21,5,971,130.2721951998725,260.31995250953435,580.4078522905932
20240728,62,86,25,18,280,41.78678285995768,15.519981976408097,222.69323516363423
20240728,33,86,9,13,702,48.22444753492543,206.49084167161314,447.28471079346144
20240728,32,86,34,7,313,136.76217566296998,103.29700504551943,72.94081929151059
20240728,17,86,93,10,843,50.48494611804385,355.5470871514382,436.96796673051796
20240728,29,86,99,15,272,112.77622288802979,25.901719348108944,133.32205776386127
20240728,23,86,93,8,395,47.817839644807535,39.904507345304125,307.27765300988835
20240728,55,86,29,18,281,84.13197170048024,129.9329673796876,66.93506091983215
20240728,69,86,85,10,886,297.28557899949755,335.6150956687716,253.09932533173082
