DateId,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,73,36,52,8,162,50.36947268342662,31.230946407294365,80.39958090927901
20240728,54,36,74,16,358,79.24760886007618,162.71635855841245,116.03603258151136
20240728,22,36,25,15,168,75.69471439436985,77.91715441394958,14.388131191680571
20240728,14,36,71,19,586,59.04343864721874,281.30279470873785,245.6537666440434
20240728,18,36,97,3,999,450.3819372163861,91.98932000964925,456.62874277396463
20240728,24,36,32,2,247,87.68327164159021,51.800872693876656,107.51585566453315
20240728,88,36,96,7,368,71.00297567239944,154.172906406893,142.82411792070758
20240728,1,36,53,12,349,33.22505576925621,78.1688787201496,237.6060655105942
20240728,94,36,70,5,909,353.84535960640073,64.74386588745567,490.4107745061436
20240728,51,36,60,18,226,73.20130591967552,95.32885196136452,57.469842118959946
20240728,91,36,41,19,495,106.8692090496375,161.2405666502969,226.8902243000656
20240728,6,36,89,16,914,92.92431127041269,315.8531230046865,505.22256572490085
20240728,50,36,77,15,666,280.2260505445258,288.96078778331656,96.81316167215766
20240728,31,36,78,12,926,253.70721579437287,126.45784527278968,545.8349389328374
20240728,5,36,74,5,952,279.92052213853793,407.26198005913665,264.8174978023254
20240728,67,36,91,5,753,184.3784007172764,315.61214228526717,253.00945699745643
20240728,40,36,22,3,152,38.380079053600305,16.032376669225265,97.58754427717443
20240728,90,36,72,9,188,3.956904187773176,39.856087894748214,144.1870079174786
20240728,39,36,1,7,572,162.97508675970118,280.1968289318336,128.82808430846524
20240728,13,36,17,6,548,214.13487903431258,181.7251240135388,152.13999695214864
20240728,4,36,13,8,659,40.51820937664435,243.60132345414453,374.8804671692111
20240728,99,36,16,11,948,222.2048898829143,414.915395640653,310.8797144764327
20240728,21,36,21,15,687,108.90535367847785,246.22578806400784,331.8688582575143
20240728,91,36,59,7,801,67.70919721796558,277.0529622239182,456.2378405581162
20240728,86,36,91,9,388,130.531529315856,21.532164764687284,235.93630591945671
20240728,98,36,78,8,798,341.0424997364932,319.2973327205266,137.66016754298016
20240728,25,36,33,5,780,283.7066475325971,167.6235385741103,328.6698138932926
20240728,17,36,6,2,324,117.98179369852284,106.57536736304212,99.44283893843505
20240728,16,36,48,6,865,101.41282971844078,68.94409818739996,694.6430720941593
20240728,11,36,86,5,990,213.26048633095752,392.86216810130213,383.87734556774035
20240728,87,36,74,16,506,63.70814222135979,191.29418215004043,250.99767562859978
20240728,43,36,31,11,648,126.92426160589899,175.84966057872737,345.2260778153736
20240728,36,36,79,18,346,13.060699626811472,28.232796415852164,304.7065039573364
20240728,65,36,48,18,431,171.7553210194637,142.69382301029827,116.55085597023799
20240728,27,36,42,16,782,102.67137106467764,299.91827004085854,379.4103588944638
20240728,53,36,2,9,734,184.62713087077955,293.39867600911987,255.9741931201006
20240728,87,36,64,19,255,80.27158578375199,95.45164243917003,79.27677177707798
20240728,35,36,53,13,980,468.349119361322,137.03005639454628,374.62082424413177
20240728,29,36,66,4,659,329.40281565126344,34.71883119703764,294.87835315169895
20240728,78,36,45,4,334,23.9363074640167,155.54755437945272,154.5161381565306
20240728,82,36,76,1,966,465.79590464164454,433.15664547532936,67.04744988302605
20240728,11,36,38,19,158,78.33178567798151,68.65058309450876,11.017631227509725
20240728,60,36,93,14,883,419.5715237858794,218.97336582205355,244.45511039206713
20240728,73,36,92,5,448,91.54903997846394,106.74368217825437,249.7072778432817
20240728,84,36,56,9,595,290.9824396357733,123.0467008861844,180.9708594780423
20240728,78,36,20,3,508,77.09502177345935,112.12731432076751,318.7776639057731
20240728,71,36,15,17,887,361.30748734724824,433.24980485290916,92.44270779984254
20240728,66,36,44,1,992,285.7862158515459,446.2489973507891,259.96478679766506
20240728,44,36,47,8,489,140.07023091870323,83.73000814066579,265.199760940631
20240728,58,36,54,18,548,171.64092617112206,182.92298760230292,193.43608622657501
20240728,17,36,78,16,289,105.92016200361392,120.29522525882182,62.78461273756426
20240728,63,36,58,20,732,270.4226890433084,85.11863855263458,376.458672404057
20240728,73,36,99,11,252,45.19451077822375,81.23154035078105,125.5739488709952
20240728,73,36,18,10,379,20.730038615947656,52.30827633451478,305.96168504953755
20240728,61,36,9,4,347,35.17984338565226,111.3776755452154,200.44248106913233
20240728,42,36,41,7,349,126.54397911589213,31.693529779117476,190.7624911049904
20240728,62,36,31,8,625,80.5805555504909,206.4160927355454,338.0033517139637
20240728,13,36,69,2,514,226.40277469372182,99.13047769706738,188.4667476092108
20240728,40,36,48,3,442,113.49962991817728,146.71115876259609,181.78921131922664
20240728,100,36,76,5,645,257.8416051204815,290.2495319886905,96.908862890828
20240728,38,36,58,1,164,31.948521043838877,70.65797325877432,61.3935056973868
20240728,41,36,95,16,612,30.196045368964665,109.65174796483792,472.1522066661974
20240728,70,36,77,13,860,39.63434084490674,187.5995502580219,632.7661088970714
20240728,52,36,18,17,608,63.91616405160062,283.6069567877944,260.476879160605
20240728,86,36,39,2,108,39.76742509782566,26.36769386802254,41.86488103415181
20240728,25,36,11,4,812,296.8962828805438,297.244433488441,217.85928363101516
20240728,15,36,81,2,597,282.4138980160479,153.138973950531,161.4471280334211
20240728,19,36,14,7,470,68.955829493493,201.84182645155752,199.2023440549495
