DateId,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,25,23,5,1,486,161.64149184850015,150.97668252103742,173.38182563046246
20240728,87,23,80,1,648,144.1176451863671,246.73343008030471,257.14892473332816
20240728,75,23,86,6,628,209.7812832110332,86.39725216644004,331.8214646225267
20240728,5,23,45,1,338,108.57994686768943,165.00230677643972,64.41774635587086
20240728,19,23,84,6,237,48.06767778745004,33.64582756754521,155.28649464500475
20240728,33,23,91,17,631,111.0659266552571,280.85106119051846,239.08301215422443
20240728,93,23,94,5,940,157.69066600614653,107.72821894380924,674.5811150500442
20240728,68,23,62,17,661,310.9003050200918,257.67321342326034,92.42648155664779
20240728,80,23,10,2,527,144.37079701177294,171.36407740889715,211.26512557932995
20240728,7,23,88,18,790,168.37525858022786,112.36206315092663,509.2626782688455
20240728,20,23,95,8,869,60.167376096042815,380.143157524416,428.6894663795412
20240728,92,23,56,1,367,67.5203555863619,109.42685066157648,190.05279375206163
20240728,13,23,44,7,195,83.58418320148384,86.17683756254192,25.238979235974227
20240728,73,23,78,9,120,32.418968991627224,10.798286353182926,76.78274465518984
20240728,18,23,80,3,119,19.105229228598457,45.061952776031355,54.83281799537019
20240728,91,23,2,14,226,78.85397566473037,83.30255307690598,63.84347125836365
20240728,13,23,5,1,304,61.93227946938819,86.9259946244363,155.1417259061755
20240728,93,23,87,2,777,301.7567556033143,183.54487383723372,291.698370559452
20240728,11,23,8,6,630,134.37190310993736,271.94965592552893,223.6784409645337
20240728,18,23,21,17,246,55.02532340466582,29.96417381924633,161.01050277608783
20240728,56,23,72,2,196,32.69114894820669,40.636519894179884,122.67233115761343
20240728,10,23,67,5,951,244.00086126754712,465.21883742507265,241.78030130738023
20240728,88,23,86,1,375,19.845851446547847,159.08681053116504,196.06733802228712
20240728,34,23,56,12,201,82.60874780477276,98.68006295262659,19.711189242600653
20240728,72,23,29,6,994,174.02239613942578,267.49903466763504,552.4785691929392
20240728,9,23,15,1,834,278.3975297109778,170.118829039002,385.48364125002024
20240728,31,23,92,4,844,308.86210833890976,210.02587391443723,325.112017746653
20240728,40,23,24,9,338,112.65869349925718,70.86118421315074,154.48012228759208
20240728,74,23,40,14,651,167.06030687306597,107.90921581276451,376.0304773141695
20240728,73,23,43,14,411,172.89419864339305,98.85395885035757,139.25184250624937
20240728,14,23,14,20,551,130.3275670019321,152.08124307620952,268.59118992185836
20240728,51,23,10,15,890,56.844464277345246,165.38728249487815,667.7682532277765
20240728,62,23,100,17,624,151.35653884923167,175.941632246969,296.7018289037993
20240728,48,23,5,11,284,77.1540592456475,58.59971026716184,148.24623048719064
20240728,75,23,36,7,506,88.65522183782886,41.265017913629144,376.079760248542
20240728,42,23,16,11,221,28.460795095691623,86.04447140784954,106.49473349645884
20240728,55,23,77,10,341,58.29672310044249,111.08685975097788,171.61641714857961
20240728,60,23,87,17,923,438.9597927468227,197.62420791157774,286.41599934159956
20240728,96,23,72,12,149,6.383859086997499,70.13511692576651,72.48102398723599
20240728,44,23,35,2,616,144.20686717094736,201.78924644694152,270.0038863821111
20240728,7,23,92,2,185,48.753977904448355,91.58067724097006,44.665344854581576
20240728,60,23,7,2,488,157.80991971217878,183.3124938448466,146.87758644297458
20240728,96,23,71,15,379,65.45219947095742,56.03194671456831,257.51585381447427
20240728,39,23,20,19,282,5.643366842932947,82.17135710328982,194.18527605377722
20240728,11,23,84,8,542,98.39882710982059,178.77838637652522,264.8227865136542
20240728,69,23,51,12,282,109.0206262575078,107.57178042818015,65.40759331431207
20240728,33,23,6,13,224,37.3403441084005,31.48324790500166,155.17640798659784
20240728,38,23,85,10,840,104.4944557830615,364.6384798241484,370.8670643927901
20240728,19,23,80,15,648,214.68042445077188,63.831695955141164,369.48787959408696
20240728,12,23,60,12,409,30.353268132394998,79.80407803109742,298.84265383650757
20240728,15,23,41,2,148,68.5396106747897,63.80703307340985,15.65335625180046
20240728,60,23,72,16,485,164.70398325309995,200.0799498253013,120.21606692159878
20240728,53,23,12,14,805,143.3025432713422,171.79936453444418,489.89809219421363
20240728,74,23,33,3,993,469.3988867279219,412.7665127351403,110.83460053693784
20240728,4,23,5,7,909,451.78627807338745,311.66000943542815,145.55371249118434
20240728,100,23,4,6,686,50.60677583378192,225.85953741745266,409.53368674876543
20240728,13,23,91,1,968,115.56007564603594,107.81133758522795,744.6285867687361
20240728,64,23,90,5,214,28.1579230925657,81.34861761951365,104.49345928792066
20240728,93,23,6,10,537,156.34114338783522,57.177674624663716,323.48118198750103
20240728,25,23,12,8,947,431.8426908758533,152.3303360483373,362.8269730758094
20240728,84,23,45,4,745,177.48923490788738,242.52602588547063,324.98473920664196
20240728,14,23,93,3,215,65.77899008053127,75.43597586838536,73.78503405108336
20240728,49,23,62,3,206,95.75178152635822,21.6403068989808,88.60791157466099
20240728,80,23,31,16,252,99.80644755197346,57.55178051165504,94.6417719363715
20240728,33,23,36,6,674,325.1857167935404,152.07698913317654,196.73729407328307
20240728,13,23,12,16,172,80.75457693913916,43.78392190456177,47.46150115629908
20240728,21,23,54,8,375,44.50629337218749,174.80511904001114,155.68858758780138
20240728,40,23,12,20,613,265.1431796318915,243.59455001708537,104.26227035102318
20240728,81,23,59,3,383,118.92924660938657,114.18158374713134,149.8891696434821
20240728,82,23,59,7,618,133.09461206206228,120.25603994838337,364.64934798955437
20240728,47,23,82,8,883,332.32646007565387,341.19087660399373,209.48266332035246
20240728,17,23,9,6,114,54.94505386169176,17.75378524746852,41.301160890839725
20240728,92,23,53,2,207,18.22925549835646,65.08528859514561,123.68545590649794
20240728,89,23,6,16,788,142.275718773482,228.97340285061517,416.75087837590286
20240728,86,23,63,19,726,232.42633374185593,348.75432184769903,144.81934441044507
20240728,34,23,91,9,835,402.9947378661219,134.43518018950616,297.57008194437196
20240728,62,23,38,6,490,204.20990542902226,82.25392354805246,203.53617102292526
20240728,4,23,60,6,742,142.6803290784075,369.52843851239226,229.79123240920023
20240728,45,23,20,14,543,212.14808011492138,142.1029550124951,188.74896487258354
20240728,97,23,89,19,894,441.73658501482396,434.961018567367,17.302396417809064
20240728,57,23,57,19,931,341.08722139403955,394.28514673302556,195.6276318729349
20240728,44,23,95,4,756,17.3876820825406,355.2306579638097,383.3816599536497
20240728,89,23,64,1,961,150.2127812821865,309.21214215812716,501.5750765596863
20240728,33,23,53,15,668,48.915337312338785,153.43972568348846,465.6449370041728
20240728,56,23,58,16,456,181.51128488712712,86.8514578273496,187.63725728552328
20240728,43,23,58,19,888,359.7154919732828,248.5279653215363,279.7565427051809
20240728,88,23,39,11,702,38.84086643647888,75.8907297829092,587.268403780612
20240728,58,23,97,2,635,249.37078268560808,128.85713535780272,256.7720819565892
20240728,63,23,34,9,927,140.5351173704126,158.89070435683803,627.5741782727494
20240728,84,23,93,5,206,17.354910873939097,50.13465404730911,138.51043507875178
20240728,12,23,13,8,918,139.70463391630545,237.2123540137809,541.0830120699136
20240728,66,23,45,18,413,161.32889405133508,188.23376402079245,63.43734192787247
20240728,46,23,6,11,228,10.587262647869533,47.18649334821402,170.22624400391646
