DateId,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,54,53,36,4,436,12.395881835549684,134.69442943248927,288.90968873196107
20240728,4,53,17,5,488,105.29234415396685,39.91098108633731,342.79667475969586
20240728,22,53,82,10,389,134.7417362381168,31.69543649270915,222.56282726917405
20240728,63,53,15,20,848,65.05494036123997,285.5480058724794,497.39705376628064
20240728,8,53,85,1,125,4.79256220386016,31.563775871568076,88.64366192457177
20240728,83,53,26,18,574,109.29412856307948,147.00501318147872,317.7008582554418
20240728,23,53,84,4,953,208.45632238875345,472.201400872582,272.3422767386646
20240728,72,53,31,16,121,52.363296144608526,15.040763686601998,53.59594016878947
20240728,95,53,66,4,868,142.20220727021712,409.7485935708758,316.0491991589071
20240728,85,53,63,10,370,33.56435248094488,181.62123272351582,154.8144147955393
20240728,32,53,90,4,483,190.6864957214596,76.07019926924104,216.24330500929932
20240728,67,53,75,10,611,235.54592307740015,92.63163032554833,282.8224465970515
20240728,20,53,46,5,130,64.4563961937709,8.940856851225638,56.60274695500347
20240728,87,53,86,1,270,102.16930984243915,25.005955522253693,142.82473463530715
20240728,4,53,66,9,606,79.25300851533473,178.30651713154012,348.4404743531252
20240728,40,53,71,2,622,284.88424138931566,250.64203462583967,86.4737239848447
20240728,23,53,66,13,498,221.28077346028036,125.29433470490964,151.42489183481
20240728,37,53,100,14,571,182.18146183358814,179.7615471412467,209.0569910251652
20240728,4,53,69,8,151,18.65661169497847,68.60928796297524,63.73410034204629
20240728,97,53,80,5,996,329.5029744788675,213.25558786296705,453.2414376581655
20240728,5,53,35,13,985,132.9662036455689,409.23911349948935,442.7946828549418
20240728,80,53,55,8,488,203.5410686906083,185.73193813771383,98.72699317167786
20240728,65,53,24,14,826,273.64436720949203,137.87454944400167,414.4810833465063
20240728,82,53,50,6,531,85.31534241595675,93.63398684723369,352.0506707368096
20240728,47,53,9,8,393,91.7933463543194,39.767778759305635,261.43887488637495
20240728,40,53,91,13,586,189.65847233671778,117.96168148069617,278.37984618258605
20240728,29,53,36,8,230,63.1082915511844,86.57684968132875,80.31485876748684
20240728,77,53,99,7,728,202.32407054887585,310.09317936045426,215.58275009066983
20240728,34,53,44,19,403,83.71419776060337,190.66428304621172,128.6215191931849
20240728,34,53,100,13,476,84.3774848442978,180.60729665407334,211.01521850162885
20240728,97,53,12,3,688,44.16657039240491,173.10044553734033,470.73298407025476
20240728,7,53,16,7,471,233.65017214808302,228.97411795771626,8.375709894200725
20240728,72,53,41,20,600,83.85554612381976,295.93563422699606,220.2088196491842
20240728,91,53,24,5,980,482.927832587033,256.86245325945106,240.20971415351596
20240728,27,53,40,14,712,97.61606794254135,53.26136474866479,561.1225673087938
20240728,100,53,64,7,286,36.015017752452316,68.28956819547307,181.69541405207463
20240728,28,53,20,19,811,260.34013773496633,159.33382755039705,391.32603471463665
20240728,39,53,82,19,323,111.20559468198284,146.51003083552615,65.28437448249099
20240728,56,53,52,4,864,335.81742683784046,190.37404755666225,337.80852560549727
20240728,19,53,1,17,664,310.39395370806136,298.1372063035103,55.46883998842827
20240728,46,53,5,19,562,182.74675156285684,261.70718614500396,117.5460622921392
20240728,73,53,43,6,401,137.96232697884645,106.14006530457887,156.89760771657467
20240728,26,53,75,8,277,94.80425310905073,102.93303835711711,79.26270853383215
20240728,92,53,65,4,280,21.386997010203057,25.95243105064636,232.6605719391506
20240728,3,53,69,11,904,113.8710754810179,394.79749358556114,395.33143093342096
20240728,16,53,35,14,116,10.9358958440604,36.076355989193786,68.98774816674582
20240728,81,53,16,13,366,127.28423930829011,126.60503352643444,112.11072716527545
20240728,100,53,37,2,798,267.1413025890642,316.9213322647495,213.93736514618627
20240728,14,53,37,13,414,191.805546667846,107.46246404026408,114.73198929188993
20240728,24,53,25,1,716,135.65029364074775,331.0275525108415,249.32215384841078
20240728,11,53,89,18,560,55.04101433201249,242.47328489170658,262.4857007762809
20240728,28,53,75,8,791,88.16307097785365,361.4845119871745,341.35241703497184
20240728,90,53,62,18,700,348.39987190107576,58.31964950671363,293.2804785922106
20240728,31,53,91,12,516,168.43490521833547,105.9950665089677,241.57002827269685
20240728,23,53,52,3,926,442.98773707422515,276.41105101622804,206.6012119095468
20240728,30,53,20,12,369,17.08291377433617,44.0259450368651,307.8911411887987
20240728,53,53,13,3,218,11.895712888271353,60.44413194246479,145.66015516926387
20240728,91,53,60,10,292,8.477122158406424,34.513414830211644,249.00946301138194
20240728,92,53,79,20,475,177.20963088141627,188.47180805443068,109.31856106415307
20240728,23,53,42,15,847,231.13889980545716,321.9161381723348,293.9449620222081
20240728,91,53,43,12,136,14.052608220530361,18.341718544809677,103.60567323465996
20240728,53,53,48,5,957,23.546865829321447,290.95091496566766,642.5022192050109
20240728,22,53,56,14,837,251.1240324507794,390.2235856506515,195.65238189856905
20240728,80,53,87,16,920,349.2674555353776,403.5409484391145,167.1915960255078
20240728,12,53,39,2,810,175.25228044266518,106.02546034526742,528.7222592120675
20240728,96,53,78,5,951,284.9341477482991,330.8375914284522,335.2282608232488
20240728,58,53,95,5,690,274.1495195506335,213.422332474427,202.42814797493952
20240728,77,53,14,3,341,10.98176437994825,88.65733015362964,241.3609054664221
20240728,51,53,83,14,751,172.05895644607745,48.132062780579474,530.8089807733431
20240728,78,53,92,8,174,6.474010994205178,20.627464561075442,146.89852444471938
20240728,40,53,67,6,886,422.67797695772543,115.43229328631774,347.88972975595686
20240728,100,53,90,13,790,189.65273388779042,385.75233664468266,214.59492946752698
20240728,96,53,97,19,623,111.90318828215295,155.46901268311748,355.62779903472955
20240728,60,53,47,20,312,122.55296766547215,76.86260692764952,112.58442540687832
20240728,52,53,15,3,886,60.81638665084985,440.7278094699369,384.45580387921325
20240728,43,53,19,20,927,235.37229696631852,98.53310366074395,593.0945993729375
20240728,95,53,35,18,667,155.2934080591514,145.27272113247332,366.4338708083753
20240728,2,53,15,10,794,77.92100183239846,275.69768653600283,440.3813116315987
20240728,93,53,93,13,227,17.737817605399524,101.96749055925179,107.29469183534869
20240728,54,53,21,11,409,100.64108664543093,101.72314215376939,206.6357712007997
20240728,65,53,25,16,981,215.00620764578687,151.58390292273026,614.4098894314828
20240728,49,53,19,5,465,195.05494084053976,41.67139640359034,228.2736627558699
20240728,2,53,11,14,892,439.3579785532024,443.54134845267924,9.10067299411844
20240728,72,53,64,20,824,58.81451291098696,350.5671796101962,414.61830747881686
20240728,13,53,12,16,586,128.84824922991726,202.46202004272908,254.68973072735366
20240728,96,53,94,10,858,148.9403311708885,338.11093894986,370.9487298792515
20240728,95,53,75,1,943,423.2791935965762,370.80074875085694,148.9200576525668
20240728,66,53,79,7,615,287.8809756726775,119.54124687218476,207.57777745513772
20240728,82,53,78,20,432,163.75106790000996,173.2182256464024,95.03070645358764
20240728,15,53,27,17,252,59.853409644284504,58.82634666844386,133.32024368727164
20240728,88,53,30,11,915,81.67012548717258,332.3439163902466,500.9859581225808
20240728,63,53,73,5,640,198.67505970448545,305.4011483796652,135.9237919158494
20240728,9,53,82,3,465,225.97514273425307,110.58001589660567,128.44484136914127
20240728,68,53,34,13,206,69.57682487957398,27.672858840576243,108.75031627984978
20240728,91,53,42,7,686,103.08409412534584,164.4174641336536,418.49844174100053
20240728,69,53,48,4,425,70.13956097172465,194.44557978181922,160.4148592464561
20240728,31,53,37,4,249,101.7091985547105,102.14401393976978,45.14678750551974
20240728,36,53,77,2,902,421.9844270099958,46.34601896970795,433.6695540202963
20240728,71,53,5,14,849,43.752134191079705,219.2514183378846,585.9964474710357
20240728,82,53,24,19,264,70.09284692455284,72.0555628304937,121.85159024495346
20240728,96,53,30,17,381,135.78633627099921,41.488344530324866,203.72531919867592
20240728,4,53,46,15,901,179.10275123065944,289.7935258736887,432.1037228956519
20240728,56,53,57,10,325,12.802696833613735,111.72348526742076,200.4738178989655
20240728,98,53,16,18,809,376.5346310925664,206.72853274657373,225.73683616085987
20240728,96,53,76,12,618,283.31045767316135,173.39488672745438,161.29465559938427
20240728,86,53,66,1,640,109.88881670008783,317.26362784051355,212.84755545939862
20240728,78,53,91,18,445,73.43979807824927,123.11195823461536,248.44824368713537
20240728,1,53,22,17,901,204.18971332187982,176.48765059363203,520.3226360844882
20240728,6,53,86,9,830,339.6936947364183,227.7633723748126,262.5429328887691
20240728,25,53,53,9,468,66.47895244720696,83.52719926915792,317.9938482836351
20240728,31,53,34,17,164,81.78372655592739,31.726372755894563,50.489900688178054
20240728,3,53,63,10,271,7.742756122164594,124.56278738434143,138.69445649349396
20240728,73,53,99,6,427,56.461543422326855,21.59316672840931,348.9452898492638
20240728,7,53,12,10,981,260.83669230019,414.31826718189404,305.845040517916
20240728,21,53,57,17,945,94.8816441411307,105.57691097013368,744.5414448887357
20240728,52,53,44,5,917,369.8694023978423,99.20773132336761,447.9228662787901
20240728,71,53,68,3,909,27.016363200292,143.16649896128612,738.8171378384219
20240728,90,53,87,15,526,33.06480591933578,178.40745433680448,314.52773974385974
20240728,25,53,57,4,245,50.68766599459784,113.75885905081381,80.55347495458835
20240728,9,53,45,19,618,232.1536762801298,259.2407180327551,126.60560568711509
20240728,93,53,32,6,970,267.6634490293533,158.18680346487224,544.1497475057745
20240728,8,53,90,12,797,236.7943240514668,282.4382702368385,277.76740571169466
20240728,89,53,41,11,501,130.61655085279017,34.03860507909464,336.3448440681152
20240728,47,53,3,3,591,249.71002684641678,267.482349800878,73.80762335270515
20240728,1,53,26,5,102,10.222953424294639,50.82497791724469,40.952068658460675
20240728,44,53,12,20,715,125.66325395380086,131.15471238429294,458.1820336619062
20240728,100,53,64,9,543,97.18366023341304,88.79233571078568,357.0240040558013
20240728,100,53,83,6,531,208.0466291257735,58.07804593213756,264.8753249420889
20240728,8,53,17,20,627,126.040891161625,285.8137887119489,215.1453201264261
20240728,83,53,85,8,160,8.57705640175425,63.64217187390039,87.78077172434536
20240728,95,53,68,17,809,83.38722549485803,315.32602641235127,410.28674809279073
20240728,4,53,20,16,555,67.0311790445829,126.45283803698466,361.5159829184324
20240728,28,53,1,11,195,74.82794741653404,10.62143886696071,109.55061371650524
20240728,73,53,6,13,361,143.54784097308706,136.52696077863047,80.92519824828247
20240728,59,53,48,13,908,276.408142425816,100.94905001296024,530.6428075612238
20240728,13,53,45,18,713,40.86665101803819,271.7772096197436,400.35613936221824
20240728,100,53,8,4,617,172.77400598066137,64.54658431847915,379.6794097008595
20240728,93,53,41,9,597,144.45097541618276,42.18297209106178,410.36605249275544
20240728,18,53,86,10,864,274.2171203752902,418.8665636500753,170.91631597463447
20240728,64,53,43,18,843,393.0373962652704,53.99806025734968,395.96454347737995
20240728,33,53,99,14,520,252.96856106730547,129.768444450569,137.26299448212552
20240728,47,53,29,11,905,443.96470246175926,339.16239490559093,121.87290263264981
20240728,62,53,22,1,522,138.71532202326884,130.98009661481785,252.30458136191328
20240728,97,53,33,13,855,142.15358744679352,44.91931829806288,667.9270942551436
20240728,4,53,43,8,765,220.65198490833703,65.30896014011827,479.0390549515447
20240728,54,53,100,1,757,47.92735484638298,362.7647649571844,346.3078801964326
20240728,11,53,99,1,574,144.70432894105494,192.42015785658677,236.87551320235832
20240728,77,53,36,16,334,7.558332459805753,87.75270130089639,238.68896623929786
20240728,86,53,8,20,475,96.79825524238913,193.8815271706848,184.3202175869261
20240728,26,53,35,8,663,159.93705737126652,76.47800056310119,426.5849420656323
20240728,73,53,48,13,264,99.6517151412942,113.86506725707855,50.483217601627246
20240728,46,53,93,18,159,9.698592772521906,30.11338173942451,119.18802548805358
20240728,48,53,37,20,103,47.53156760279157,34.53236156018724,20.93607083702119
20240728,50,53,69,20,266,79.89920245431453,73.83009960807955,112.27069793760592
20240728,62,53,89,4,942,315.1328895910116,362.26032296733297,264.60678744165546
20240728,33,53,11,14,426,128.07068057721517,117.0141050301263,180.91521439265853
20240728,65,53,48,9,745,48.65565474759997,42.183104141560975,654.161241110839
20240728,55,53,68,11,375,61.74677126873369,164.24809841541776,149.00513031584856
20240728,97,53,100,8,963,460.07253022615384,155.3475169405615,347.57995283328466
20240728,76,53,81,12,666,323.0070599887199,51.66664066251734,291.32629934876275
